x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
1534.20438685454,1343.99988497328,60.3149433648214,-157.520073733308,10.2870103699463,0,3,0,0,0
1533.25468957034,1343.60429401509,60.3139153765514,-157.505181451879,10.2962180254967,0,3,0,0,0
1532.30493796995,1343.20774720144,60.3171332599595,-157.512216826342,10.298422195741,0,3,0,0,0
1531.35508824163,1342.80988238752,60.313817653805,-157.5393650912,10.3050365979515,0,3,0,0,0
1530.40506170096,1342.41163326148,60.3056582789868,-157.549596071446,10.3049496308193,0,3,0,0,0
1529.45481458021,1342.0128184408,60.2961709499359,-157.537966825981,10.3132055386409,0,3,0,0,0
1528.50370106852,1341.61406020541,60.2872251551598,-157.522082841003,10.319816102383,0,3,0,0,0
1527.55231393356,1341.21513598319,60.2811987353489,-157.522038112571,10.3177564164391,0,3,0,0,0
1526.60063550778,1340.81503762864,60.2765014637262,-157.537247913289,10.3283093862419,0,3,0,0,0
1525.64803186455,1340.41497785039,60.2662125695497,-157.529801545024,10.335905987148,0,3,0,0,0
1524.69474397763,1340.01506545115,60.2532593533397,-157.520453078195,10.338548115567,0,3,0,0,0
1523.74129738816,1339.61533416342,60.2426097132266,-157.506658516798,10.3369246030925,0,3,0,0,0
1522.78875702346,1339.21509914752,60.2338534332812,-157.510506701314,10.3269229127662,0,3,0,0,0
1521.83738685184,1338.81462270115,60.2256870977581,-157.506918732613,10.3115384203712,0,3,0,0,0
1520.88733357174,1338.41428281926,60.2191855777055,-157.499382684763,10.3024069008811,0,3,0,0,0
1519.9390333661,1338.01490636542,60.2150871036574,-157.482847746563,10.2861949555504,0,3,0,0,0
1518.99224031001,1337.61544227786,60.207983572036,-157.486377603832,10.2698794721285,0,3,0,0,0
1518.04671910021,1337.21699961275,60.1984932068735,-157.496374690378,10.2521382001561,0,3,0,0,0
1517.10265803419,1336.81930360571,60.188054301776,-157.523828972907,10.2357346529798,0,3,0,0,0
1516.15974409372,1336.42359446548,60.1737549258396,-157.548749432932,10.2192080664031,0,3,0,0,0
1515.21786011325,1336.02931535058,60.1569523354992,-157.567063432817,10.207275016988,0,3,0,0,0
1514.27778118697,1335.63587573171,60.1460638800636,-157.584385715479,10.1772843101226,0,3,0,0,0
1513.33914992545,1335.24363385793,60.145097556524,-157.598378414117,10.1639633539211,0,3,0,0,0
1512.4022146372,1334.85174704529,60.1450552484021,-157.63039806823,10.1467393451772,0,3,0,0,0
1511.46671104146,1334.45990249608,60.1369171040133,-157.656667098426,10.1340336655311,0,3,0,0,0
1510.53215270414,1334.06915098708,60.123745277524,-157.679685010447,10.1231342648499,0,3,0,0,0
1509.59843955492,1333.67942250986,60.1087835719809,-157.717154126082,10.1159517970308,0,3,0,0,0
1508.66554154764,1333.29065699223,60.0924406088889,-157.75156650784,10.1000560303738,0,3,0,0,0
1507.73320039769,1332.90296267718,60.0752617232502,-157.77100789814,10.0954874108554,0,3,0,0,0
1506.80160245468,1332.51662182994,60.0588672179729,-157.767184444414,10.0790118058399,0,3,0,0,0
1505.87110273441,1332.1304331515,60.0454730382189,-157.7877044157,10.0695834142606,0,3,0,0,0
1504.94143023109,1331.7448415719,60.0331040136516,-157.815169485763,10.0670880303653,0,3,0,0,0
1504.01322181331,1331.35894540045,60.0204087654129,-157.857950784882,10.0490347433777,0,3,0,0,0
1503.08507915214,1330.97479242925,60.0048889443278,-157.870588390345,10.0427830548769,0,3,0,0,0
1502.15702900488,1330.59190553892,59.9879968892783,-157.877722587878,10.0369023897389,0,3,0,0,0
1501.2297593882,1330.20960022043,59.971347075887,-157.88162044388,10.025018466065,0,3,0,0,0
1500.30308220687,1329.82769781072,59.9544418789446,-157.87752701774,10.0179182205721,0,3,0,0,0
1499.37720725907,1329.44570426084,59.9324242928997,-157.874671293985,10.0177950119494,0,3,0,0,0
1498.45213505521,1329.06405424885,59.9072689497843,-157.864456119581,10.0001559152309,0,3,0,0,0
1497.34374796558,1328.6058651479,59.8842466752976,-157.863524860826,9.98596062743983,0,3,0,0,0
1496.23677150276,1328.14848075435,59.8691029846668,-157.863430811507,9.97307222602723,0,3,0,0,0
1495.13111057837,1327.69243161287,59.8547455109656,-157.873444814105,9.96039037813392,0,3,0,0,0
1494.02762217278,1327.23712890502,59.8393987463787,-157.872259223129,9.94527858307472,0,3,0,0,0
1492.92624477186,1326.78316632658,59.820369232446,-157.860789819855,9.91671109706202,0,3,0,0,0
1491.82736333844,1326.32968904171,59.8006595186889,-157.855409299491,9.89918616071259,0,3,0,0,0
1490.73174103006,1325.87605817802,59.786545779556,-157.861737939612,9.86985399980388,0,3,0,0,0
1489.63868158287,1325.42382709309,59.7761543188244,-157.86594976576,9.84277988499407,0,3,0,0,0
1488.54845617787,1324.97194913216,59.7654687613249,-157.870290804358,9.82095459973455,0,3,0,0,0
1487.46091306314,1324.5220227195,59.7561547718942,-157.876798797727,9.79417498716447,0,3,0,0,0
1486.37644946756,1324.07311927341,59.7464434402064,-157.888059101668,9.77391648565879,0,3,0,0,0
1485.29400756437,1323.6260067299,59.7337006488815,-157.884900110269,9.7502616781207,0,3,0,0,0
1484.21494217683,1323.17954729125,59.7281849356368,-157.890975478758,9.71660174083138,0,3,0,0,0
1483.13871573657,1322.73496210482,59.7219159994274,-157.879000208234,9.68424912930549,0,3,0,0,0
1482.06623254321,1322.29151332192,59.7049126597121,-157.892712457417,9.65768297568481,0,3,0,0,0
