x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
10823.151823460474,11268.850684100762,59.518166318535805,-155.52070827691404,7.429376354826726,0,3,0,0,0
10822.224850829574,11268.416105813347,59.491243394091725,-155.60718234608697,7.197961123308382,0,1,0,0,0
10821.20286038844,11267.937530403957,59.48035375867039,-155.73506149838826,6.909542713155218,0,1,0,0,0
10820.221519598737,11267.479758706875,59.48689835797995,-155.8016410270725,6.624383922425198,0,1,0,0,0
10819.27758948505,11267.04325397592,59.48045969475061,-155.8863274459694,6.3863106858497956,0,1,0,0,0
10818.36705272342,11266.622520599514,59.45503765717149,-155.9441267295319,6.152362006619433,0,1,0,0,0
10817.37876128254,11266.165208173916,59.450606911443174,-155.92067840629002,5.943804744460314,0,1,0,0,0
10816.42366092268,11265.725460583344,59.45434848964214,-155.76367304438676,5.751444179361988,0,1,0,0,0
10815.500224846182,11265.297125547193,59.43711418006569,-155.61853235573838,5.5678971372999335,0,1,0,0,0
10814.514416077523,11264.832055915147,59.42269950453192,-155.5398063569486,5.349033502303938,0,1,0,0,0
10813.570075403783,11264.386030782945,59.411534152925014,-155.46573915753385,5.105666493549243,0,1,0,0,0
10812.577770402422,11263.921089596115,59.39118537120521,-155.41595884576182,4.849051987801978,0,1,0,0,0
10811.635304832715,11263.47772443574,59.38060013204813,-155.3382888026558,4.6220276266663625,0,1,0,0,0
10810.657549209194,11263.01282573212,59.373097356408834,-155.31221621825918,4.394928094234649,0,1,0,0,0
10809.730280738324,11262.572928983718,59.36305364780128,-155.2783940722391,4.161778511365249,0,1,0,0,0
10808.781301654875,11262.121557838283,59.3560304492712,-155.0234901874688,3.9179714138128388,0,1,0,0,0
10807.82546971459,11261.659252117388,59.34448326192796,-154.6889264742819,3.6646354653520508,0,1,0,0,0
10806.876439726679,11261.194511158392,59.33723061531782,-154.18975521974934,3.3737203650479377,0,1,0,0,0
10805.95644077356,11260.733839491382,59.31997712608427,-153.9607430829032,3.061641637112105,0,1,0,0,0
10805.023143571569,11260.263266166672,59.30392932612449,-153.51202356152282,2.752896816419602,0,1,0,0,0
10804.1087018986,11259.788385230117,59.302793050184846,-152.81016120940942,2.395369278044024,0,1,0,0,0
10803.220389726572,11259.315743249841,59.28828614205122,-151.6507512020818,2.0588801743140785,0,1,0,0,0
10802.331297859782,11258.814795451239,59.271653606556356,-150.31986731690142,2.039024457880055,0,1,0,0,0
10801.448903532233,11258.28360467311,59.250244652852416,-148.56935690033674,2.115789763261194,0,1,0,0,0
10800.584345710231,11257.729127934203,59.24426230136305,-146.6385415755608,2.199554250517014,0,1,0,0,0
10799.742990917759,11257.147585744038,59.23516268096864,-144.35593440183183,2.244488404838966,0,1,0,0,0
10798.921449214453,11256.523321989924,59.226062702946365,-141.35862034530044,2.276705699046315,0,1,0,0,0
10798.145046286052,11255.866139781661,59.207366426475346,-137.94198910713263,2.337979380402141,0,1,0,0,0
10797.403922936763,11255.142832171172,59.195708838291466,-133.62122469231755,2.372544360431465,0,1,0,0,0
10796.719927720493,11254.355635037646,59.184341453015804,-128.67672734407688,2.37669293036445,0,1,0,0,0
10796.108390424866,11253.505243822001,59.16646562051028,-122.85232843093723,2.4045709712993695,0,1,0,0,0
10795.605100182816,11252.630357814021,59.15731090866029,-117.35140392657037,2.436325287733209,0,1,0,0,0
10795.185154683073,11251.703446432017,59.142682270146906,-111.36761707118835,2.432719023045548,0,1,0,0,0
10794.86843862501,11250.736700054258,59.11374108493328,-105.89528056745955,2.4314134327050234,0,1,0,0,0
10794.638697859365,11249.737783715129,59.09736576490104,-100.69276446496191,2.4400159481718418,0,1,0,0,0
10794.505219341372,11248.726277870126,59.09250732883811,-95.2704770435234,2.4132620379360223,0,1,0,0,0
10794.46763789712,11247.700887292624,59.0730682965368,-90.54730315880226,2.465904753428269,0,1,0,0,0
10794.515356137534,11246.661411858164,59.049749488942325,-86.15002724135898,2.4634797885097943,0,1,0,0,0
10794.630595308729,11245.625480054878,59.043645933270454,-82.34436006858348,2.5122250469600207,0,1,0,0,0
10794.809888580348,11244.626169508323,59.04244497884065,-79.16694341061294,2.5435006394202846,0,1,0,0,0
10795.04922047467,11243.635496583767,59.01204203348607,-75.64037619046512,2.563092255729017,0,1,0,0,0
10795.333003012463,11242.635996713303,59.00436555221677,-73.62525656329586,2.6048761907585813,0,1,0,0,0
10795.64744952484,11241.682564842515,58.99582778662443,-71.20007731270475,2.6506124822296924,0,1,0,0,0
10796.009803813999,11240.719743263908,58.96371875796467,-69.36227314272324,2.7055103696145277,0,1,0,0,0
10796.395162698347,11239.76375579834,58.961935956031084,-68.37597657726803,2.703102406251014,0,1,0,0,0
10796.80429908156,11238.812232522294,58.91557482164353,-67.6785637747532,2.734190965696666,0,1,0,0,0
10797.22293752688,11237.850251508877,58.89923765603453,-66.41947001336581,2.7759846937905563,0,3,0,0,0
10797.651575486176,11236.930820824578,58.867520027793944,-66.1871800678472,2.8500763606492634,0,3,0,0,0
10798.082362576155,11235.979173420928,58.83256012387574,-66.42456837048525,3.2921669669722093,0,3,0,0,0
10798.522865040111,11235.00176972244,58.78333309106529,-65.97865057757572,3.8225013347247048,0,3,0,0,0
10798.96824499243,11234.059792145155,58.7562771756202,-65.58302381372845,4.158548408124734,0,3,0,0,0
10799.401419631205,11233.12213892024,58.74106344021857,-65.48051138607275,4.398323326631422,0,3,0,0,0
10799.862534006475,11232.132532809861,58.70279829390347,-65.69985370677178,4.654144512368987,0,3,0,0,0
10800.30758706259,11231.177955153398,58.672021402046084,-65.78210227323073,4.879681813680758,0,3,0,0,0
10800.767194063868,11230.17845478002,58.653221448883414,-65.64536893004835,5.0866990853775835,0,3,0,0,0
10801.20760013687,11229.236978147179,58.65591354947537,-65.50882322455135,5.265168673185994,0,3,0,0,0
10801.665312529774,11228.260560006835,58.629506723955274,-65.39281700167076,5.4584601353205695,0,3,0,0,0
10802.14244630211,11227.255706256256,58.61657724250108,-65.38783644855324,5.629346950864449,0,3,0,0,0
10802.579307038104,11226.321887338534,58.62245040200651,-65.39890525963418,5.796923024394975,0,3,0,0,0
10803.034074522671,11225.362526046112,58.61953477282077,-65.58217723533004,5.9560577448464125,0,3,0,0,0
10803.494264453766,11224.376578501426,58.61956411227584,-65.63108570187633,6.079016431866598,0,3,0,0,0
10803.962485514116,11223.37579549104,58.61018105875701,-65.75942112333975,6.1486321038017495,0,3,0,0,0
10804.434724266874,11222.363831769675,58.59414376877248,-65.81128653832407,6.200928837149574,0,3,0,0,0
10804.9060861154,11221.343676328659,58.57817120663822,-65.81031955353184,6.230722272416131,0,1,0,0,0
10805.329308636952,11220.434908123687,58.56092755962163,-65.89199439109233,6.257835905520554,0,1,0,0,0
10805.751201970037,11219.523548931815,58.548891560174525,-65.93697035247229,6.256669068011503,0,1,0,0,0
10806.175433501718,11218.61155058071,58.54179940186441,-66.02264268104216,6.264002159057833,0,1,0,0,0
10806.598345871782,11217.697166088969,58.53405821882188,-66.04711927235671,6.292534374881759,0,1,0,0,0
10807.018443013541,11216.778454008512,58.5228624092415,-66.06190931633434,6.294407349397772,0,1,0,0,0
10807.44191364746,11215.86035356298,58.510400728322566,-66.1166134737452,6.300665747097047,0,1,0,0,0
10807.862869208562,11214.942418698221,58.49520234297961,-66.06323627945581,6.286536839178358,0,1,0,0,0
10808.282330367947,11214.029610158876,58.47953366767615,-65.90292884388916,6.228709629781844,0,1,0,0,0
